id,date,hb,hb_name,daily_positive,cumulative_positive,daily_positive_pcr_only,cumulative_positive_pcr_only,daily_positive_lfd_only,cumulative_positive_lfd_only,daily_positive_pcr_and_lfd,cumulative_positive_pcr_and_lfd,daily_deaths,daily_deaths_qf,cumulative_deaths,cumulative_deaths_qf,crude_rate_deaths,crude_rate_deaths_qf,positive_tests,positive_tests_lfd_only,hospital_admissions,hospital_admissions_qf,icu_admissions,icu_admissions_qf,positive_pillar1,positive_pillar2,first_infections,first_infections_cumulative,reinfections,reinfections_cumulative,percent_reinfections,percent_reinfections_cumulative,total_tests,total_pillar1,total_pillar2,total_lfd,hospital_occupancy,icu_occupancy28daysless,icu_occupancy28daysmore
11927,2022-04-06,S08000024,NHS Lothian,1160,306687,463,227977,518,57097,179,21613,3,NA,1630,NA,178.63209459829696,NA,1829,1133,NA,:,NA,:,74,622,1066,291565,94,15122,8.10344827586207,4.9307600256939486,13119,1293,1647,10179,300,NA,NA
11928,2022-04-06,S08000032,NHS Lanarkshire,790,259703,343,206085,340,38588,107,15030,7,NA,1892,NA,285.81787419179403,NA,1138,646,NA,:,NA,:,58,434,681,243114,109,16589,13.79746835443038,6.387681312884333,7201,1123,928,5150,303,NA,NA
11929,2022-04-06,S08000022,NHS Highland,373,86953,124,58288,213,21479,36,7186,0,NA,377,NA,117.49672754472356,NA,566,395,NA,:,NA,:,26,145,352,83692,21,3261,5.630026809651475,3.7503018872264327,4406,606,319,3481,127,NA,NA
11930,2022-04-06,S08000031,NHS Greater Glasgow and Clyde,1297,438970,592,350127,545,62943,160,25900,2,NA,3201,NA,270.0718841753569,NA,1921,1061,NA,:,NA,:,169,691,1100,410362,197,28608,15.188897455666924,6.517074059730733,13187,2329,1732,9126,691,6,NA
11931,2022-04-06,S08000020,NHS Grampian,619,168732,193,111297,337,43283,89,14152,3,NA,707,NA,120.74118350268976,NA,961,671,NA,:,NA,:,49,241,576,162385,43,6347,6.946688206785137,3.761586421070099,8483,979,584,6920,167,NA,NA
11932,2022-04-06,S08000019,NHS Forth Valley,387,108489,155,80406,163,20008,69,8075,1,NA,707,NA,231.09861733076193,NA,581,352,NA,:,NA,:,20,209,336,102604,51,5885,13.178294573643411,5.424513084275826,4009,645,433,2931,157,5,NA
11933,2022-04-06,S08000029,NHS Fife,435,120927,174,87858,203,24333,58,8736,1,NA,677,NA,180.9531446288723,NA,670,409,NA,:,NA,:,40,221,385,114946,50,5981,11.494252873563218,4.945959132369115,4491,488,456,3547,170,NA,NA
11934,2022-04-06,S08000017,NHS Dumfries and Galloway,169,41786,49,29552,91,8893,29,3341,2,NA,243,NA,163.86809629779486,NA,243,169,NA,:,NA,:,16,58,147,40131,22,1655,13.017751479289942,3.9606566792705697,1704,278,114,1312,31,NA,NA
11935,2022-04-06,S08000016,NHS Borders,130,30392,48,20996,68,7353,14,2043,0,NA,184,NA,159.6667823672336,NA,208,132,NA,:,NA,:,18,58,116,29281,14,1111,10.76923076923077,3.655567254540669,1508,159,114,1235,54,NA,NA
11936,2022-04-06,S08000015,NHS Ayrshire and Arran,482,131838,199,97288,224,25460,59,9090,2,NA,1114,NA,302.72561754395497,NA,704,414,NA,:,NA,:,49,241,421,123829,61,8009,12.655601659751037,6.074879776695641,4588,696,505,3387,204,NA,NA
11937,2022-04-06,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11938,2022-04-07,S92000003,Scotland,5672,1847738,2352,1374511,2596,346141,724,127086,26,NA,11759,NA,215.12989388949873,NA,8486,5109,103,NA,4,NA,517,2860,5083,1747862,589,99876,10.384344146685471,5.405311792039781,64133,7807,7179,49147,2255,23,6
11939,2022-04-07,S08000028,NHS Western Isles,67,6897,23,3434,37,2246,7,1217,0,NA,29,NA,109.43396226415096,NA,88,54,NA,:,NA,:,20,14,62,6680,5,217,7.462686567164179,3.1462954907930984,488,105,30,353,16,NA,NA
11940,2022-04-07,S08000030,NHS Tayside,369,130351,150,94989,173,26074,46,9288,2,NA,943,NA,226.38338734845755,NA,565,343,NA,:,NA,:,19,203,330,123968,39,6383,10.56910569105691,4.896778697516705,4540,546,472,3522,69,NA,NA
11941,2022-04-07,S08000026,NHS Shetland,68,5956,9,1907,52,3708,7,341,0,NA,16,NA,69.96064713598601,NA,81,69,NA,:,NA,:,5,7,63,5860,5,96,7.352941176470588,1.6118200134318337,626,59,13,554,NA,NA,NA
11942,2022-04-07,S08000025,NHS Orkney,14,4903,1,2138,11,2353,2,412,0,NA,15,NA,66.96428571428571,NA,0,NA,NA,:,NA,:,NA,NA,14,4831,0,72,0,1.4684886803997552,351,19,7,325,NA,NA,NA
11943,2022-04-07,S08000024,NHS Lothian,986,307673,369,228346,465,57562,152,21765,3,NA,1633,NA,178.9608653245515,NA,1539,964,NA,:,NA,:,59,516,896,292461,90,15212,9.1277890466531435,4.944210249193137,11876,1128,1323,9425,318,NA,NA
11944,2022-04-07,S08000032,NHS Lanarkshire,687,260390,335,206420,270,38858,82,15112,8,NA,1900,NA,287.0264064293915,NA,977,523,NA,:,NA,:,55,399,594,243708,93,16682,13.537117903930133,6.406544030108683,6607,922,1027,4658,297,NA,NA
11945,2022-04-07,S08000022,NHS Highland,357,87310,128,58416,189,21668,40,7226,2,NA,379,NA,118.12005235928444,NA,535,355,NA,:,NA,:,20,160,343,84035,14,3275,3.92156862745098,3.7510021761539343,4233,603,372,3258,110,NA,NA
11946,2022-04-07,S08000031,NHS Greater Glasgow and Clyde,1096,440066,534,350661,439,63382,123,26023,4,NA,3205,NA,270.4093685667038,NA,1618,877,NA,:,NA,:,129,612,957,411319,139,28747,12.682481751824817,6.532429226525112,11842,1729,1655,8458,670,6,NA
11947,2022-04-07,S08000020,NHS Grampian,556,169288,196,111493,291,43574,69,14221,3,NA,710,NA,121.25352232943386,NA,870,590,NA,:,NA,:,48,232,518,162903,38,6385,6.83453237410072,3.771679032181844,7840,725,723,6392,161,NA,NA
11948,2022-04-07,S08000019,NHS Forth Valley,371,108860,169,80575,156,20164,46,8121,1,NA,708,NA,231.42548949106003,NA,540,294,NA,:,NA,:,51,195,326,102930,45,5930,12.129380053908356,5.447363586257579,3692,538,388,2766,142,NA,NA
11949,2022-04-07,S08000029,NHS Fife,395,121322,151,88009,196,24529,48,8784,1,NA,678,NA,181.22043140085,NA,596,384,NA,:,NA,:,29,183,354,115300,41,6022,10.379746835443038,4.9636504508662895,4244,432,423,3389,177,NA,NA
11950,2022-04-07,S08000017,NHS Dumfries and Galloway,162,41948,61,29613,71,8964,30,3371,0,NA,243,NA,163.86809629779486,NA,227,136,NA,:,NA,:,17,74,147,40278,15,1670,9.25925925925926,3.981119481262516,1738,205,161,1372,32,NA,NA
11951,2022-04-07,S08000016,NHS Borders,137,30529,43,21039,75,7428,19,2062,1,NA,185,NA,160.53453661922944,NA,195,134,NA,:,NA,:,12,49,129,29410,8,1119,5.839416058394161,3.665367355629074,1415,174,109,1132,57,NA,NA
11952,2022-04-07,S08000015,NHS Ayrshire and Arran,407,132245,183,97471,171,25631,53,9143,1,NA,1115,NA,302.99736405880594,NA,598,337,NA,:,NA,:,53,208,350,124179,57,8066,14.004914004914005,6.099285417218042,4266,615,461,3190,201,NA,NA
11953,2022-04-07,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11954,2022-04-08,S92000003,Scotland,4604,1852342,1872,1376383,2142,348283,590,127676,25,NA,11784,NA,215.5872667398463,NA,7128,4321,105,NA,3,NA,425,2382,4096,1751958,508,100384,11.03388357949609,5.419301619247418,56730,6262,6070,44398,2162,26,7
11955,2022-04-08,S08000028,NHS Western Isles,39,6936,5,3439,25,2271,9,1226,1,NA,30,NA,113.20754716981132,NA,59,42,NA,:,NA,:,12,5,34,6714,5,222,12.82051282051282,3.2006920415224913,422,66,11,345,15,NA,NA
11956,2022-04-08,S08000030,NHS Tayside,316,130667,137,95126,136,26210,43,9331,1,NA,944,NA,226.62345456727888,NA,468,286,NA,:,NA,:,26,156,288,124256,28,6411,8.860759493670885,4.906365034783074,4064,490,379,3195,63,NA,NA
11957,2022-04-08,S08000026,NHS Shetland,44,6000,0,1907,40,3748,4,345,0,NA,16,NA,69.96064713598601,NA,63,58,NA,:,NA,:,3,2,43,5903,1,97,2.272727272727273,1.6166666666666667,501,39,4,458,NA,NA,NA
11958,2022-04-08,S08000025,NHS Orkney,16,4919,2,2140,13,2366,1,413,0,NA,15,NA,66.96428571428571,NA,25,20,NA,:,NA,:,2,3,16,4847,0,72,0,1.4637121366131327,334,30,7,297,NA,NA,NA
11959,2022-04-08,S08000024,NHS Lothian,795,308468,334,228680,364,57926,97,21862,4,NA,1637,NA,179.3992262928909,NA,1308,801,NA,:,NA,:,65,442,715,293176,80,15292,10.062893081761006,4.9574023885783935,10595,939,1178,8478,317,NA,NA
11960,2022-04-08,S08000032,NHS Lanarkshire,528,260918,215,206635,254,39112,59,15171,3,NA,1903,NA,287.47960601849053,NA,745,437,NA,:,NA,:,40,268,454,244162,74,16756,14.015151515151516,6.4219409929556415,5673,780,805,4088,273,NA,NA
11961,2022-04-08,S08000022,NHS Highland,307,87617,115,58531,157,21825,35,7261,0,NA,379,NA,118.12005235928444,NA,470,292,NA,:,NA,:,23,155,295,84330,12,3287,3.908794788273616,3.751555063515071,3733,414,339,2980,113,NA,NA
11962,2022-04-08,S08000031,NHS Greater Glasgow and Clyde,937,441003,439,351100,376,63758,122,26145,5,NA,3210,NA,270.8312240558874,NA,1407,791,NA,:,NA,:,75,541,787,412106,150,28897,16.008537886873,6.552563134491149,10577,1351,1415,7811,625,8,NA
11963,2022-04-08,S08000020,NHS Grampian,436,169724,155,111648,221,43795,60,14281,3,NA,713,NA,121.76586115617796,NA,725,468,NA,:,NA,:,40,217,403,163306,33,6418,7.568807339449541,3.7814333859678064,6977,564,586,5827,159,NA,NA
11964,2022-04-08,S08000019,NHS Forth Valley,272,109132,108,80683,114,20278,50,8171,1,NA,709,NA,231.75236165135817,NA,415,239,NA,:,NA,:,30,146,236,103166,36,5966,13.235294117647058,5.466774181724884,3253,432,370,2451,139,NA,NA
11965,2022-04-08,S08000029,NHS Fife,324,121646,116,88125,163,24692,45,8829,2,NA,680,NA,181.75500494480528,NA,527,348,NA,:,NA,:,35,144,299,115599,25,6047,7.716049382716049,4.970981372178287,3763,346,354,3063,175,NA,NA
11966,2022-04-08,S08000017,NHS Dumfries and Galloway,155,42103,52,29665,83,9047,20,3391,1,NA,244,NA,164.5424506035471,NA,235,131,NA,:,NA,:,12,92,139,40417,16,1686,10.32258064516129,4.004465240006651,1454,124,192,1138,25,NA,NA
11967,2022-04-08,S08000016,NHS Borders,107,30636,34,21073,66,7494,7,2069,2,NA,187,NA,162.2700451232211,NA,166,114,NA,:,NA,:,9,43,99,29509,8,1127,7.4766355140186915,3.6786786786786783,1221,151,77,993,51,NA,NA
11968,2022-04-08,S08000015,NHS Ayrshire and Arran,328,132573,160,97631,130,25761,38,9181,2,NA,1117,NA,303.54085708850783,NA,478,260,NA,:,NA,:,53,165,288,124467,40,8106,12.195121951219512,6.11436717883732,3784,528,344,2912,201,NA,NA
11969,2022-04-08,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11970,2022-04-09,S92000003,Scotland,4086,1856428,1413,1377796,2081,350364,592,128268,12,NA,11796,NA,215.80680570801317,NA,6404,4340,85,NA,6,NA,311,1753,3672,1755630,414,100798,10.13215859030837,5.429674622446979,45964,3931,4082,37951,2131,23,6
11971,2022-04-09,S08000028,NHS Western Isles,40,6976,20,3459,14,2285,6,1232,0,NA,30,NA,113.20754716981132,NA,58,29,NA,:,NA,:,26,3,38,6752,2,224,5,3.2110091743119265,282,59,4,219,17,NA,NA
11972,2022-04-09,S08000030,NHS Tayside,247,130914,85,95211,134,26344,28,9359,0,NA,944,NA,226.62345456727888,NA,403,287,NA,:,NA,:,11,105,223,124479,24,6435,9.7165991902834,4.915440670974839,3298,292,242,2764,62,NA,NA
11973,2022-04-09,S08000026,NHS Shetland,34,6034,2,1909,30,3778,2,347,0,NA,16,NA,69.96064713598601,NA,48,46,NA,:,NA,:,2,0,34,5937,0,97,0,1.6075571760026517,356,19,2,335,NA,NA,NA
11974,2022-04-09,S08000025,NHS Orkney,9,4928,0,2140,9,2375,0,413,0,NA,15,NA,66.96428571428571,NA,0,NA,NA,:,NA,:,NA,NA,8,4855,1,73,11.11111111111111,1.4813311688311688,263,5,3,255,NA,NA,NA
11975,2022-04-09,S08000024,NHS Lothian,749,309217,249,228929,387,58313,113,21975,1,NA,1638,NA,179.50881653497572,NA,1188,830,NA,:,NA,:,50,308,691,293867,58,15350,7.74365821094793,4.964151388830498,8928,755,866,7307,311,NA,NA
11976,2022-04-09,S08000032,NHS Lanarkshire,513,261431,197,206832,240,39352,76,15247,3,NA,1906,NA,287.93280560758956,NA,712,430,NA,:,NA,:,34,248,453,244615,60,16816,11.695906432748538,6.432289973262543,4629,406,558,3665,254,NA,NA
11977,2022-04-09,S08000022,NHS Highland,242,87859,63,58594,151,21976,28,7289,0,NA,379,NA,118.12005235928444,NA,390,291,NA,:,NA,:,11,88,227,84557,15,3302,6.198347107438017,3.758294540115412,2853,182,204,2467,107,NA,NA
11978,2022-04-09,S08000031,NHS Greater Glasgow and Clyde,829,441832,360,351460,337,64095,132,26277,4,NA,3214,NA,271.16870844723434,NA,1279,770,NA,:,NA,:,76,433,710,412816,119,29016,14.354644149577805,6.5672020134349705,8536,828,999,6709,613,7,NA
11979,2022-04-09,S08000020,NHS Grampian,431,170155,127,111775,248,44043,56,14337,1,NA,714,NA,121.93664076509263,NA,693,506,NA,:,NA,:,25,162,404,163710,27,6445,6.264501160092808,3.787722958479034,5693,348,367,4978,163,NA,NA
11980,2022-04-09,S08000019,NHS Forth Valley,238,109370,77,80760,117,20395,44,8215,1,NA,710,NA,232.07923381165625,NA,366,241,NA,:,NA,:,12,113,219,103385,19,5985,7.983193277310924,5.472250160007315,2508,232,209,2067,135,NA,NA
11981,2022-04-09,S08000029,NHS Fife,316,121962,107,88232,173,24865,36,8865,0,NA,680,NA,181.75500494480528,NA,505,354,NA,:,NA,:,28,123,279,115878,37,6084,11.708860759493673,4.988439021990456,3180,238,269,2673,178,NA,NA
11982,2022-04-09,S08000017,NHS Dumfries and Galloway,118,42221,40,29705,51,9098,27,3418,0,NA,244,NA,164.5424506035471,NA,200,136,NA,:,NA,:,13,51,105,40522,13,1699,11.016949152542374,4.024063854479998,1204,154,93,957,28,NA,NA
11983,2022-04-09,S08000016,NHS Borders,67,30703,16,21089,43,7537,8,2077,0,NA,187,NA,162.2700451232211,NA,123,96,NA,:,NA,:,7,20,60,29569,7,1134,10.447761194029852,3.6934501514509983,892,76,40,776,50,NA,NA
11984,2022-04-09,S08000015,NHS Ayrshire and Arran,253,132826,70,97701,147,25908,36,9217,2,NA,1119,NA,304.0843501182097,NA,406,292,NA,:,NA,:,16,98,221,124688,32,8138,12.648221343873518,6.126812521644859,3062,335,215,2512,207,NA,NA
11985,2022-04-09,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11986,2022-04-10,S92000003,Scotland,4388,1860816,1301,1379097,2427,352791,660,128928,25,NA,11821,NA,216.26417855836075,NA,6862,4936,90,NA,3,NA,347,1579,3919,1759549,469,101267,10.68824065633546,5.442074874678636,50865,5219,3686,41960,2151,21,7
11987,2022-04-10,S08000028,NHS Western Isles,55,7031,15,3474,28,2313,12,1244,0,NA,30,NA,113.20754716981132,NA,70,48,NA,:,NA,:,21,1,54,6806,1,225,1.818181818181818,3.2001137818233536,404,60,1,343,16,NA,NA
11988,2022-04-10,S08000030,NHS Tayside,262,131176,67,95278,150,26494,45,9404,2,NA,946,NA,227.1035890049214,NA,413,311,NA,:,NA,:,12,90,243,124722,19,6454,7.251908396946565,4.920107336707934,3399,365,184,2850,62,NA,NA
11989,2022-04-10,S08000026,NHS Shetland,50,6084,6,1915,38,3816,6,353,0,NA,16,NA,69.96064713598601,NA,78,67,NA,:,NA,:,5,6,46,5983,4,101,8,1.6600920447074292,460,33,6,421,NA,NA,NA
11990,2022-04-10,S08000025,NHS Orkney,32,4960,3,2143,26,2401,3,416,0,NA,15,NA,66.96428571428571,NA,41,38,NA,:,NA,:,2,1,30,4885,2,75,6.25,1.5120967741935485,346,18,3,325,NA,NA,NA
11991,2022-04-10,S08000024,NHS Lothian,748,309965,255,229184,377,58690,116,22091,1,NA,1639,NA,179.61840677706056,NA,1249,873,NA,:,NA,:,61,315,673,294540,75,15425,10.02673796791444,4.976368299646734,9366,731,904,7731,306,NA,NA
11992,2022-04-10,S08000032,NHS Lanarkshire,547,261978,184,207016,276,39628,87,15334,3,NA,1909,NA,288.38600519668864,NA,778,509,NA,:,NA,:,36,233,465,245080,82,16898,14.990859232175502,6.450159937093955,5159,524,530,4105,254,NA,NA
11993,2022-04-10,S08000022,NHS Highland,301,88160,73,58667,186,22162,42,7331,2,NA,381,NA,118.7433771738453,NA,437,332,NA,:,NA,:,14,91,288,84845,13,3315,4.318936877076412,3.760208711433757,3178,235,191,2752,105,NA,NA
11994,2022-04-10,S08000031,NHS Greater Glasgow and Clyde,844,442676,280,351740,440,64535,124,26401,8,NA,3222,NA,271.8436772299281,NA,1328,899,NA,:,NA,:,68,361,729,413545,115,29131,13.625592417061611,6.580659443927387,9384,1093,857,7434,618,5,NA
11995,2022-04-10,S08000020,NHS Grampian,399,170554,106,111881,234,44277,59,14396,1,NA,715,NA,122.10742037400732,NA,678,523,NA,:,NA,:,33,122,369,164079,30,6475,7.518796992481203,3.7964515637276177,6363,609,276,5478,162,NA,NA
11996,2022-04-10,S08000019,NHS Forth Valley,280,109650,78,80838,161,20556,41,8256,2,NA,712,NA,232.7329781322525,NA,405,290,NA,:,NA,:,22,93,252,103637,28,6013,10,5.483812129502964,2989,408,175,2406,137,NA,NA
11997,2022-04-10,S08000029,NHS Fife,339,122301,97,88329,191,25056,51,8916,0,NA,680,NA,181.75500494480528,NA,540,397,NA,:,NA,:,25,118,301,116179,38,6122,11.2094395280236,5.005682700877344,3646,377,245,3024,180,NA,NA
11998,2022-04-10,S08000017,NHS Dumfries and Galloway,129,42350,36,29741,73,9171,20,3438,1,NA,245,NA,165.21680490929936,NA,195,149,NA,:,NA,:,15,31,117,40639,12,1711,9.30232558139535,4.040141676505313,1316,219,51,1046,26,NA,NA
11999,2022-04-10,S08000016,NHS Borders,92,30795,21,21110,57,7594,14,2091,1,NA,188,NA,163.13779937521693,NA,144,114,NA,:,NA,:,12,18,85,29654,7,1141,7.608695652173913,3.7051469394382206,1078,124,37,917,61,NA,NA
12000,2022-04-10,S08000015,NHS Ayrshire and Arran,310,133136,80,97781,190,26098,40,9257,4,NA,1123,NA,305.1713361776135,NA,479,360,NA,:,NA,:,21,98,267,124955,43,8181,13.870967741935484,6.144844369667108,3506,419,224,2863,218,NA,NA
12001,2022-04-10,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12002,2022-04-11,S92000003,Scotland,5545,1866361,2285,1381382,2550,355341,710,129638,17,NA,11838,NA,216.57519209659716,NA,8620,5219,89,NA,1,NA,616,2785,4899,1764448,646,101913,11.650135256988278,5.460519160012452,67601,11275,6291,50035,2120,23,7
12003,2022-04-11,S08000028,NHS Western Isles,75,7106,17,3491,45,2358,13,1257,0,NA,30,NA,113.20754716981132,NA,101,72,NA,:,NA,:,19,10,71,6877,4,229,5.333333333333333,3.2226287644244302,583,125,19,439,15,NA,NA
12004,2022-04-11,S08000030,NHS Tayside,388,131564,154,95432,199,26693,35,9439,0,NA,946,NA,227.1035890049214,NA,601,373,NA,:,NA,:,25,203,335,125057,53,6507,13.65979381443299,4.945881852178408,4935,728,446,3761,66,NA,NA
12005,2022-04-11,S08000026,NHS Shetland,49,6133,4,1919,43,3859,2,355,0,NA,16,NA,69.96064713598601,NA,75,64,NA,:,NA,:,4,7,49,6032,0,101,0,1.6468286319908692,630,86,15,529,NA,NA,NA
12006,2022-04-11,S08000025,NHS Orkney,17,4977,4,2147,13,2414,0,416,0,NA,15,NA,66.96428571428571,NA,25,20,NA,:,NA,:,2,3,17,4902,0,75,0,1.506931886678722,380,52,5,323,NA,NA,NA
12007,2022-04-11,S08000024,NHS Lothian,946,310911,378,229562,440,59130,128,22219,1,NA,1640,NA,179.72799701914542,NA,1544,977,NA,:,NA,:,85,482,852,295392,94,15519,9.936575052854122,4.991460578750832,11887,1618,1200,9069,322,6,NA
12008,2022-04-11,S08000032,NHS Lanarkshire,665,262643,291,207307,267,39895,107,15441,1,NA,1910,NA,288.5370717263883,NA,974,542,NA,:,NA,:,80,352,554,245634,111,17009,16.69172932330827,6.476091119885167,6818,1403,749,4666,224,NA,NA
12009,2022-04-11,S08000022,NHS Highland,357,88517,143,58810,170,22332,44,7375,1,NA,382,NA,119.05503958112573,NA,543,342,NA,:,NA,:,26,175,330,85175,27,3342,7.563025210084033,3.775545940327847,4492,730,335,3427,106,NA,NA
12010,2022-04-11,S08000031,NHS Greater Glasgow and Clyde,1111,443787,519,352259,453,64988,139,26540,2,NA,3224,NA,272.0124194256016,NA,1640,903,NA,:,NA,:,154,583,942,414487,169,29300,15.211521152115212,6.602266402576011,12627,2414,1446,8767,591,NA,NA
12011,2022-04-11,S08000020,NHS Grampian,568,171122,194,112075,293,44570,81,14477,0,NA,715,NA,122.10742037400732,NA,905,593,NA,:,NA,:,55,257,521,164600,47,6522,8.274647887323944,3.811315903273688,8331,1170,581,6580,166,NA,NA
12012,2022-04-11,S08000019,NHS Forth Valley,347,109997,156,80994,149,20705,42,8298,6,NA,718,NA,234.69421109404112,NA,528,289,NA,:,NA,:,61,178,316,103953,31,6044,8.93371757925072,5.494695309872087,4109,910,379,2820,140,NA,NA
12013,2022-04-11,S08000029,NHS Fife,384,122685,150,88479,196,25252,38,8954,2,NA,682,NA,182.28957848876055,NA,636,412,NA,:,NA,:,43,181,347,116526,37,6159,9.635416666666666,5.0201736153564,4601,682,409,3510,187,NA,NA
12014,2022-04-11,S08000017,NHS Dumfries and Galloway,167,42517,63,29804,78,9249,26,3464,0,NA,245,NA,165.21680490929936,NA,258,156,NA,:,NA,:,15,87,148,40787,19,1730,11.377245508982035,4.068960651033704,1708,247,160,1301,30,NA,NA
12015,2022-04-11,S08000016,NHS Borders,113,30908,50,21160,49,7643,14,2105,0,NA,188,NA,163.13779937521693,NA,199,122,NA,:,NA,:,12,65,104,29758,9,1150,7.964601769911504,3.720719554807817,1484,233,109,1142,50,NA,NA
12016,2022-04-11,S08000015,NHS Ayrshire and Arran,358,133494,162,97943,155,26253,41,9298,4,NA,1127,NA,306.25832223701735,NA,549,321,NA,:,NA,:,34,194,313,125268,45,8226,12.569832402234637,6.162074699986516,4579,866,414,3299,217,NA,NA
12017,2022-04-11,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12018,2022-04-12,S92000003,Scotland,5304,1871665,2049,1383431,2570,357911,685,130323,16,NA,11854,NA,216.8679107208196,NA,8183,5133,88,NA,3,NA,578,2472,4706,1769154,598,102511,11.27450980392157,5.47699508191904,61119,10908,5638,44573,2112,23,7
12019,2022-04-12,S08000028,NHS Western Isles,69,7175,12,3503,49,2407,8,1265,0,NA,30,NA,113.20754716981132,NA,108,75,NA,:,NA,:,23,10,68,6945,1,230,1.4492753623188406,3.205574912891986,535,142,11,382,14,NA,NA
12020,2022-04-12,S08000030,NHS Tayside,356,131920,133,95565,173,26866,50,9489,0,NA,946,NA,227.1035890049214,NA,554,359,NA,:,NA,:,34,161,319,125376,37,6544,10.393258426966293,4.960582171012735,4565,882,349,3334,61,NA,NA
12021,2022-04-12,S08000026,NHS Shetland,61,6194,6,1925,51,3910,4,359,0,NA,16,NA,69.96064713598601,NA,85,76,NA,:,NA,:,7,2,57,6089,4,105,6.557377049180328,1.6951888924765903,546,66,6,474,NA,NA,NA
12022,2022-04-12,S08000025,NHS Orkney,13,4990,3,2150,9,2423,1,417,0,NA,15,NA,66.96428571428571,NA,24,17,NA,:,NA,:,1,6,13,4915,0,75,0,1.503006012024048,347,44,10,293,NA,NA,NA
12023,2022-04-12,S08000024,NHS Lothian,1010,311921,353,229915,504,59634,153,22372,3,NA,1643,NA,180.05676774539995,NA,1592,1041,NA,:,NA,:,62,489,906,296298,104,15623,10.297029702970296,5.008640008207206,11006,1500,1193,8313,321,5,NA
12024,2022-04-12,S08000032,NHS Lanarkshire,594,263237,265,207572,255,40150,74,15515,1,NA,1911,NA,288.688138256088,NA,859,477,NA,:,NA,:,69,313,509,246143,85,17094,14.30976430976431,6.493767973347212,6029,1186,640,4203,223,NA,NA
12025,2022-04-12,S08000022,NHS Highland,325,88842,140,58950,154,22486,31,7406,0,NA,382,NA,119.05503958112573,NA,506,307,NA,:,NA,:,43,156,302,85477,23,3365,7.076923076923077,3.787622971117264,4074,772,324,2978,106,NA,NA
12026,2022-04-12,S08000031,NHS Greater Glasgow and Clyde,1068,444855,517,352776,433,65421,118,26658,7,NA,3231,NA,272.60301711045867,NA,1587,877,NA,:,NA,:,134,576,900,415387,168,29468,15.730337078651685,6.624180912881726,11786,2353,1399,8034,601,NA,NA
12027,2022-04-12,S08000020,NHS Grampian,513,171635,157,112232,291,44861,65,14542,1,NA,716,NA,122.27819998292205,NA,847,590,NA,:,NA,:,48,209,470,165070,43,6565,8.382066276803119,3.82497742301978,7380,1158,496,5726,162,NA,NA
12028,2022-04-12,S08000019,NHS Forth Valley,316,110313,108,81102,162,20867,46,8344,3,NA,721,NA,235.67482757493545,NA,472,301,NA,:,NA,:,32,139,289,104242,27,6071,8.544303797468354,5.503431145921152,3408,663,322,2423,137,NA,NA
12029,2022-04-12,S08000029,NHS Fife,378,123063,136,88615,184,25436,58,9012,1,NA,683,NA,182.55686526073825,NA,621,415,NA,:,NA,:,45,161,336,116862,42,6201,11.11111111111111,5.038882523585481,4151,703,361,3087,188,NA,NA
