_id,WeekEnding,HB,HBQF,AgeGroup,AgeGroupQF,Sex,SexQF,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
46141,20200712,S08000024,"",All ages,d,Female,"",Planned,"",159,253,-37.2
46142,20200712,S08000024,"",All ages,d,Male,"",Planned,"",154,271,-43.2
46143,20200712,S08000026,"",All ages,d,All,d,Planned,"",6,3.5,71.4
46144,20200712,S08000028,"",45 - 64,"",All,d,Planned,"",10,4,150
46145,20200712,S08000028,"",65 - 74,"",All,d,Planned,"",7,4.5,55.6
46146,20200712,S08000028,"",75 - 84,"",All,d,Planned,"",5,3,66.7
46147,20200712,S08000028,"",All ages,d,All,d,Planned,"",25,13,92.3
46148,20200712,S08000028,"",All ages,d,Female,"",Planned,"",13,7.5,73.3
46149,20200712,S08000028,"",All ages,d,Male,"",Planned,"",12,5,140
46150,20200712,S08000029,"",15 - 44,"",All,d,Planned,"",12,16,-25
46151,20200712,S08000029,"",45 - 64,"",All,d,Planned,"",31,31.5,-1.6
46152,20200712,S08000029,"",65 - 74,"",All,d,Planned,"",21,28.5,-26.3
46153,20200712,S08000029,"",75 - 84,"",All,d,Planned,"",9,23.5,-61.7
46154,20200712,S08000029,"",All ages,d,All,d,Planned,"",79,113.5,-30.4
46155,20200712,S08000029,"",All ages,d,Female,"",Planned,"",46,59,-22
46156,20200712,S08000029,"",All ages,d,Male,"",Planned,"",33,53,-37.7
46157,20200712,S08000030,"",Under 5,"",All,d,Planned,"",6,5.5,9.1
46158,20200712,S08000030,"",15 - 44,"",All,d,Planned,"",19,41,-53.7
46159,20200712,S08000030,"",45 - 64,"",All,d,Planned,"",33,65.5,-49.6
46160,20200712,S08000030,"",65 - 74,"",All,d,Planned,"",41,42.5,-3.5
46161,20200712,S08000030,"",75 - 84,"",All,d,Planned,"",27,31.5,-14.3
46162,20200712,S08000030,"",85 and over,"",All,d,Planned,"",10,13.5,-25.9
46163,20200712,S08000030,"",All ages,d,All,d,Planned,"",136,210,-35.2
46164,20200712,S08000030,"",All ages,d,Female,"",Planned,"",70,103.5,-32.4
46165,20200712,S08000030,"",All ages,d,Male,"",Planned,"",66,106,-37.7
46166,20200712,S08000031,"",Under 5,"",All,d,Planned,"",73,88,-17
46167,20200712,S08000031,"",5 - 14,"",All,d,Planned,"",20,54,-63
46168,20200712,S08000031,"",15 - 44,"",All,d,Planned,"",161,263,-38.8
46169,20200712,S08000031,"",45 - 64,"",All,d,Planned,"",251,379.5,-33.9
46170,20200712,S08000031,"",65 - 74,"",All,d,Planned,"",149,229,-34.9
46171,20200712,S08000031,"",75 - 84,"",All,d,Planned,"",98,197.5,-50.4
46172,20200712,S08000031,"",85 and over,"",All,d,Planned,"",34,93,-63.4
46173,20200712,S08000031,"",All ages,d,All,d,Planned,"",786,1304,-39.7
46174,20200712,S08000031,"",All ages,d,Female,"",Planned,"",387,680,-43.1
46175,20200712,S08000031,"",All ages,d,Male,"",Planned,"",379,610.5,-37.9
46176,20200712,S08000032,"",Under 5,"",All,d,Planned,"",79,87,-9.2
46177,20200712,S08000032,"",15 - 44,"",All,d,Planned,"",12,27.5,-56.4
46178,20200712,S08000032,"",45 - 64,"",All,d,Planned,"",14,42.5,-67.1
46179,20200712,S08000032,"",65 - 74,"",All,d,Planned,"",16,36.5,-56.2
46180,20200712,S08000032,"",75 - 84,"",All,d,Planned,"",9,28,-67.9
46181,20200712,S08000032,"",All ages,d,All,d,Planned,"",134,232,-42.2
46182,20200712,S08000032,"",All ages,d,Female,"",Planned,"",28,103.5,-72.9
46183,20200712,S08000032,"",All ages,d,Male,"",Planned,"",31,82,-62.2
46184,20200712,S92000003,d,Under 5,"",All,d,Planned,"",209,247,-15.4
46185,20200712,S92000003,d,5 - 14,"",All,d,Planned,"",74,120.5,-38.6
46186,20200712,S92000003,d,15 - 44,"",All,d,Planned,"",313,602.5,-48
46187,20200712,S92000003,d,45 - 64,"",All,d,Planned,"",559,1023.5,-45.4
46188,20200712,S92000003,d,65 - 74,"",All,d,Planned,"",471,742,-36.5
46189,20200712,S92000003,d,75 - 84,"",All,d,Planned,"",303,581,-47.8
46190,20200712,S92000003,d,85 and over,"",All,d,Planned,"",114,237.5,-52
46191,20200712,S92000003,d,All ages,d,All,d,Planned,"",2043,3554,-42.5
46192,20200712,S92000003,d,All ages,d,Female,"",Planned,"",955,1810,-47.2
46193,20200712,S92000003,d,All ages,d,Male,"",Planned,"",978,1665,-41.3
46194,20200712,NA,NA,15 - 44,"",All,d,Planned,"",14,14.5,-3.4
46195,20200712,NA,NA,45 - 64,"",All,d,Planned,"",39,77,-49.4
46196,20200712,NA,NA,65 - 74,"",All,d,Planned,"",48,67,-28.4
46197,20200712,NA,NA,75 - 84,"",All,d,Planned,"",23,46,-50
46198,20200712,NA,NA,All ages,d,All,d,Planned,"",126,209.5,-39.9
46199,20200712,NA,NA,All ages,d,Female,"",Planned,"",50,101,-50.5
46200,20200712,NA,NA,All ages,d,Male,"",Planned,"",76,108,-29.6
46201,20200719,S08000015,"",45 - 64,"",All,d,Planned,"",10,28,-64.3
46202,20200719,S08000015,"",65 - 74,"",All,d,Planned,"",17,22,-22.7
46203,20200719,S08000015,"",75 - 84,"",All,d,Planned,"",11,18.5,-40.5
46204,20200719,S08000015,"",All ages,d,All,d,Planned,"",46,87.5,-47.4
46205,20200719,S08000015,"",All ages,d,Female,"",Planned,"",15,45.5,-67
46206,20200719,S08000015,"",All ages,d,Male,"",Planned,"",31,41,-24.4
46207,20200719,S08000016,"",65 - 74,"",All,d,Planned,"",7,10.5,-33.3
46208,20200719,S08000016,"",75 - 84,"",All,d,Planned,"",6,12.5,-52
46209,20200719,S08000016,"",85 and over,"",All,d,Planned,"",5,7,-28.6
46210,20200719,S08000016,"",All ages,d,All,d,Planned,"",22,42.5,-48.2
46211,20200719,S08000016,"",All ages,d,Female,"",Planned,"",12,21.5,-44.2
46212,20200719,S08000016,"",All ages,d,Male,"",Planned,"",10,21,-52.4
46213,20200719,S08000017,"",Under 5,"",All,d,Planned,"",6,5,20
46214,20200719,S08000017,"",45 - 64,"",All,d,Planned,"",7,19.5,-64.1
46215,20200719,S08000017,"",65 - 74,"",All,d,Planned,"",10,15.5,-35.5
46216,20200719,S08000017,"",75 - 84,"",All,d,Planned,"",11,21.5,-48.8
46217,20200719,S08000017,"",85 and over,"",All,d,Planned,"",6,12.5,-52
46218,20200719,S08000017,"",All ages,d,All,d,Planned,"",46,81.5,-43.6
46219,20200719,S08000017,"",All ages,d,Female,"",Planned,"",21,50.5,-58.4
46220,20200719,S08000017,"",All ages,d,Male,"",Planned,"",20,29.5,-32.2
46221,20200719,S08000019,"",15 - 44,"",All,d,Planned,"",14,24,-41.7
46222,20200719,S08000019,"",45 - 64,"",All,d,Planned,"",19,33.5,-43.3
46223,20200719,S08000019,"",65 - 74,"",All,d,Planned,"",17,25,-32
46224,20200719,S08000019,"",75 - 84,"",All,d,Planned,"",19,32.5,-41.5
46225,20200719,S08000019,"",85 and over,"",All,d,Planned,"",7,23.5,-70.2
46226,20200719,S08000019,"",All ages,d,All,d,Planned,"",82,147.5,-44.4
46227,20200719,S08000019,"",All ages,d,Female,"",Planned,"",39,86.5,-54.9
46228,20200719,S08000019,"",All ages,d,Male,"",Planned,"",43,60.5,-28.9
46229,20200719,S08000020,"",Under 5,"",All,d,Planned,"",11,13.5,-18.5
46230,20200719,S08000020,"",5 - 14,"",All,d,Planned,"",12,10.5,14.3
46231,20200719,S08000020,"",15 - 44,"",All,d,Planned,"",23,48,-52.1
46232,20200719,S08000020,"",45 - 64,"",All,d,Planned,"",48,90.5,-47
46233,20200719,S08000020,"",65 - 74,"",All,d,Planned,"",30,83,-63.9
46234,20200719,S08000020,"",75 - 84,"",All,d,Planned,"",25,66,-62.1
46235,20200719,S08000020,"",85 and over,"",All,d,Planned,"",5,26.5,-81.1
46236,20200719,S08000020,"",All ages,d,All,d,Planned,"",154,338,-54.4
46237,20200719,S08000020,"",All ages,d,Female,"",Planned,"",67,178.5,-62.5
46238,20200719,S08000020,"",All ages,d,Male,"",Planned,"",86,158.5,-45.7
46239,20200719,S08000022,"",15 - 44,"",All,d,Planned,"",12,21.5,-44.2
46240,20200719,S08000022,"",45 - 64,"",All,d,Planned,"",28,43,-34.9
46241,20200719,S08000022,"",65 - 74,"",All,d,Planned,"",27,42.5,-36.5
46242,20200719,S08000022,"",75 - 84,"",All,d,Planned,"",18,34.5,-47.8
46243,20200719,S08000022,"",85 and over,"",All,d,Planned,"",16,12.5,28
46244,20200719,S08000022,"",All ages,d,All,d,Planned,"",104,168.5,-38.3
46245,20200719,S08000022,"",All ages,d,Female,"",Planned,"",51,92.5,-44.9
46246,20200719,S08000022,"",All ages,d,Male,"",Planned,"",50,73.5,-32
46247,20200719,S08000024,"",Under 5,"",All,d,Planned,"",10,17.5,-42.9
46248,20200719,S08000024,"",5 - 14,"",All,d,Planned,"",27,26,3.8
46249,20200719,S08000024,"",15 - 44,"",All,d,Planned,"",42,118.5,-64.6
46250,20200719,S08000024,"",45 - 64,"",All,d,Planned,"",84,176.5,-52.4
46251,20200719,S08000024,"",65 - 74,"",All,d,Planned,"",76,107,-29
46252,20200719,S08000024,"",75 - 84,"",All,d,Planned,"",38,72.5,-47.6
46253,20200719,S08000024,"",85 and over,"",All,d,Planned,"",17,26,-34.6
46254,20200719,S08000024,"",All ages,d,All,d,Planned,"",294,544,-46
46255,20200719,S08000024,"",All ages,d,Female,"",Planned,"",135,269,-49.8
46256,20200719,S08000024,"",All ages,d,Male,"",Planned,"",157,274,-42.7
46257,20200719,S08000028,"",45 - 64,"",All,d,Planned,"",5,3,66.7
46258,20200719,S08000028,"",65 - 74,"",All,d,Planned,"",9,3.5,157.1
46259,20200719,S08000028,"",All ages,d,All,d,Planned,"",19,15,26.7
46260,20200719,S08000028,"",All ages,d,Female,"",Planned,"",8,9,-11.1
46261,20200719,S08000028,"",All ages,d,Male,"",Planned,"",11,6,83.3
46262,20200719,S08000029,"",15 - 44,"",All,d,Planned,"",15,19.5,-23.1
46263,20200719,S08000029,"",45 - 64,"",All,d,Planned,"",27,38,-28.9
46264,20200719,S08000029,"",65 - 74,"",All,d,Planned,"",24,29.5,-18.6
46265,20200719,S08000029,"",75 - 84,"",All,d,Planned,"",9,21,-57.1
46266,20200719,S08000029,"",85 and over,"",All,d,Planned,"",7,7.5,-6.7
46267,20200719,S08000029,"",All ages,d,All,d,Planned,"",87,126.5,-31.2
46268,20200719,S08000029,"",All ages,d,Female,"",Planned,"",43,65,-33.8
46269,20200719,S08000029,"",All ages,d,Male,"",Planned,"",44,58.5,-24.8
46270,20200719,S08000030,"",15 - 44,"",All,d,Planned,"",28,38.5,-27.3
46271,20200719,S08000030,"",45 - 64,"",All,d,Planned,"",37,70.5,-47.5
46272,20200719,S08000030,"",65 - 74,"",All,d,Planned,"",35,56,-37.5
46273,20200719,S08000030,"",75 - 84,"",All,d,Planned,"",19,37.5,-49.3
46274,20200719,S08000030,"",85 and over,"",All,d,Planned,"",13,12,8.3
46275,20200719,S08000030,"",All ages,d,All,d,Planned,"",139,245,-43.3
46276,20200719,S08000030,"",All ages,d,Female,"",Planned,"",69,144,-52.1
46277,20200719,S08000030,"",All ages,d,Male,"",Planned,"",70,101,-30.7
46278,20200719,S08000031,"",Under 5,"",All,d,Planned,"",54,90.5,-40.3
46279,20200719,S08000031,"",5 - 14,"",All,d,Planned,"",29,65.5,-55.7
46280,20200719,S08000031,"",15 - 44,"",All,d,Planned,"",183,219,-16.4
46281,20200719,S08000031,"",45 - 64,"",All,d,Planned,"",298,360,-17.2
46282,20200719,S08000031,"",65 - 74,"",All,d,Planned,"",145,227,-36.1
46283,20200719,S08000031,"",75 - 84,"",All,d,Planned,"",108,165,-34.5
46284,20200719,S08000031,"",85 and over,"",All,d,Planned,"",59,89,-33.7
46285,20200719,S08000031,"",All ages,d,All,d,Planned,"",876,1216,-28
46286,20200719,S08000031,"",All ages,d,Female,"",Planned,"",436,635,-31.3
46287,20200719,S08000031,"",All ages,d,Male,"",Planned,"",420,575.5,-27
46288,20200719,S08000032,"",Under 5,"",All,d,Planned,"",84,90,-6.7
46289,20200719,S08000032,"",15 - 44,"",All,d,Planned,"",13,21.5,-39.5
46290,20200719,S08000032,"",45 - 64,"",All,d,Planned,"",20,46.5,-57
46291,20200719,S08000032,"",65 - 74,"",All,d,Planned,"",11,20.5,-46.3
46292,20200719,S08000032,"",75 - 84,"",All,d,Planned,"",13,24,-45.8
46293,20200719,S08000032,"",All ages,d,All,d,Planned,"",143,214.5,-33.3
46294,20200719,S08000032,"",All ages,d,Female,"",Planned,"",35,106.5,-67.1
46295,20200719,S08000032,"",All ages,d,Male,"",Planned,"",28,92.5,-69.7
46296,20200719,S92000003,d,Under 5,"",All,d,Planned,"",175,251,-30.3
46297,20200719,S92000003,d,5 - 14,"",All,d,Planned,"",83,148.5,-44.1
46298,20200719,S92000003,d,15 - 44,"",All,d,Planned,"",354,547,-35.3
46299,20200719,S92000003,d,45 - 64,"",All,d,Planned,"",654,997.5,-34.4
46300,20200719,S92000003,d,65 - 74,"",All,d,Planned,"",452,714.5,-36.7
46301,20200719,S92000003,d,75 - 84,"",All,d,Planned,"",294,555.5,-47.1
46302,20200719,S92000003,d,85 and over,"",All,d,Planned,"",145,233,-37.8
46303,20200719,S92000003,d,All ages,d,All,d,Planned,"",2157,3447,-37.4
46304,20200719,S92000003,d,All ages,d,Female,"",Planned,"",985,1809,-45.6
46305,20200719,S92000003,d,All ages,d,Male,"",Planned,"",1061,1605,-33.9
46306,20200719,NA,NA,15 - 44,"",All,d,Planned,"",13,13.5,-3.7
46307,20200719,NA,NA,45 - 64,"",All,d,Planned,"",67,75,-10.7
46308,20200719,NA,NA,65 - 74,"",All,d,Planned,"",41,69.5,-41
46309,20200719,NA,NA,75 - 84,"",All,d,Planned,"",13,42,-69
46310,20200719,NA,NA,All ages,d,All,d,Planned,"",138,204.5,-32.5
46311,20200719,NA,NA,All ages,d,Female,"",Planned,"",52,94,-44.7
46312,20200719,NA,NA,All ages,d,Male,"",Planned,"",86,109,-21.1
46313,20200726,S08000015,"",15 - 44,"",All,d,Planned,"",7,11.5,-39.1
46314,20200726,S08000015,"",45 - 64,"",All,d,Planned,"",6,18,-66.7
46315,20200726,S08000015,"",65 - 74,"",All,d,Planned,"",15,22.5,-33.3
46316,20200726,S08000015,"",All ages,d,All,d,Planned,"",37,83.5,-55.7
46317,20200726,S08000015,"",All ages,d,Female,"",Planned,"",19,40,-52.5
46318,20200726,S08000015,"",All ages,d,Male,"",Planned,"",15,40.5,-63
46319,20200726,S08000016,"",75 - 84,"",All,d,Planned,"",9,16,-43.8
46320,20200726,S08000016,"",All ages,d,All,d,Planned,"",21,48.5,-56.7
46321,20200726,S08000016,"",All ages,d,Female,"",Planned,"",10,28.5,-64.9
46322,20200726,S08000016,"",All ages,d,Male,"",Planned,"",11,20,-45
46323,20200726,S08000017,"",15 - 44,"",All,d,Planned,"",7,6,16.7
46324,20200726,S08000017,"",45 - 64,"",All,d,Planned,"",13,17,-23.5
46325,20200726,S08000017,"",65 - 74,"",All,d,Planned,"",12,20.5,-41.5
46326,20200726,S08000017,"",75 - 84,"",All,d,Planned,"",18,22.5,-20
46327,20200726,S08000017,"",85 and over,"",All,d,Planned,"",6,11,-45.5
46328,20200726,S08000017,"",All ages,d,All,d,Planned,"",61,82.5,-26.1
46329,20200726,S08000017,"",All ages,d,Female,"",Planned,"",33,45.5,-27.5
46330,20200726,S08000017,"",All ages,d,Male,"",Planned,"",26,37,-29.7
46331,20200726,S08000019,"",15 - 44,"",All,d,Planned,"",31,23,34.8
46332,20200726,S08000019,"",45 - 64,"",All,d,Planned,"",55,37,48.6
46333,20200726,S08000019,"",65 - 74,"",All,d,Planned,"",33,25.5,29.4
46334,20200726,S08000019,"",75 - 84,"",All,d,Planned,"",43,44,-2.3
46335,20200726,S08000019,"",85 and over,"",All,d,Planned,"",19,25.5,-25.5
46336,20200726,S08000019,"",All ages,d,All,d,Planned,"",188,170.5,10.3
46337,20200726,S08000019,"",All ages,d,Female,"",Planned,"",92,88,4.5
46338,20200726,S08000019,"",All ages,d,Male,"",Planned,"",96,81.5,17.8
46339,20200726,S08000020,"",Under 5,"",All,d,Planned,"",7,10.5,-33.3
46340,20200726,S08000020,"",5 - 14,"",All,d,Planned,"",8,14.5,-44.8
46341,20200726,S08000020,"",15 - 44,"",All,d,Planned,"",16,41.5,-61.4
46342,20200726,S08000020,"",45 - 64,"",All,d,Planned,"",39,77,-49.4
46343,20200726,S08000020,"",65 - 74,"",All,d,Planned,"",38,84.5,-55
46344,20200726,S08000020,"",75 - 84,"",All,d,Planned,"",32,71.5,-55.2
46345,20200726,S08000020,"",85 and over,"",All,d,Planned,"",11,34.5,-68.1
46346,20200726,S08000020,"",All ages,d,All,d,Planned,"",151,334,-54.8
46347,20200726,S08000020,"",All ages,d,Female,"",Planned,"",51,169.5,-69.9
46348,20200726,S08000020,"",All ages,d,Male,"",Planned,"",98,162,-39.5
46349,20200726,S08000022,"",Under 5,"",All,d,Planned,"",8,9.5,-15.8
46350,20200726,S08000022,"",15 - 44,"",All,d,Planned,"",6,26.5,-77.4
46351,20200726,S08000022,"",45 - 64,"",All,d,Planned,"",30,47.5,-36.8
46352,20200726,S08000022,"",65 - 74,"",All,d,Planned,"",26,47,-44.7
46353,20200726,S08000022,"",75 - 84,"",All,d,Planned,"",20,40,-50
46354,20200726,S08000022,"",85 and over,"",All,d,Planned,"",15,18.5,-18.9
46355,20200726,S08000022,"",All ages,d,All,d,Planned,"",107,194,-44.8
46356,20200726,S08000022,"",All ages,d,Female,"",Planned,"",58,98,-40.8
46357,20200726,S08000022,"",All ages,d,Male,"",Planned,"",45,89,-49.4
46358,20200726,S08000024,"",Under 5,"",All,d,Planned,"",23,31.5,-27
46359,20200726,S08000024,"",5 - 14,"",All,d,Planned,"",20,29,-31
46360,20200726,S08000024,"",15 - 44,"",All,d,Planned,"",54,106.5,-49.3
46361,20200726,S08000024,"",45 - 64,"",All,d,Planned,"",100,173.5,-42.4
46362,20200726,S08000024,"",65 - 74,"",All,d,Planned,"",67,123,-45.5
46363,20200726,S08000024,"",75 - 84,"",All,d,Planned,"",43,74.5,-42.3
46364,20200726,S08000024,"",85 and over,"",All,d,Planned,"",12,21,-42.9
46365,20200726,S08000024,"",All ages,d,All,d,Planned,"",319,559,-42.9
46366,20200726,S08000024,"",All ages,d,Female,"",Planned,"",169,264,-36
46367,20200726,S08000024,"",All ages,d,Male,"",Planned,"",149,293.5,-49.2
46368,20200726,S08000025,"",All ages,d,All,d,Planned,"",5,5,0
46369,20200726,S08000026,"",All ages,d,All,d,Planned,"",7,6.5,7.7
46370,20200726,S08000028,"",All ages,d,All,d,Planned,"",5,18,-72.2
46371,20200726,S08000029,"",5 - 14,"",All,d,Planned,"",5,4,25
46372,20200726,S08000029,"",15 - 44,"",All,d,Planned,"",17,16,6.2
46373,20200726,S08000029,"",45 - 64,"",All,d,Planned,"",17,38,-55.3
46374,20200726,S08000029,"",65 - 74,"",All,d,Planned,"",25,21.5,16.3
46375,20200726,S08000029,"",75 - 84,"",All,d,Planned,"",12,32.5,-63.1
46376,20200726,S08000029,"",85 and over,"",All,d,Planned,"",8,8.5,-5.9
46377,20200726,S08000029,"",All ages,d,All,d,Planned,"",84,130.5,-35.6
46378,20200726,S08000029,"",All ages,d,Female,"",Planned,"",45,72,-37.5
46379,20200726,S08000029,"",All ages,d,Male,"",Planned,"",39,56,-30.4
46380,20200726,S08000030,"",Under 5,"",All,d,Planned,"",5,5.5,-9.1
46381,20200726,S08000030,"",5 - 14,"",All,d,Planned,"",5,14.5,-65.5
46382,20200726,S08000030,"",15 - 44,"",All,d,Planned,"",23,34,-32.4
46383,20200726,S08000030,"",45 - 64,"",All,d,Planned,"",36,64.5,-44.2
46384,20200726,S08000030,"",65 - 74,"",All,d,Planned,"",44,39.5,11.4
46385,20200726,S08000030,"",75 - 84,"",All,d,Planned,"",27,35,-22.9
46386,20200726,S08000030,"",85 and over,"",All,d,Planned,"",5,8,-37.5
46387,20200726,S08000030,"",All ages,d,All,d,Planned,"",145,201,-27.9
46388,20200726,S08000030,"",All ages,d,Female,"",Planned,"",74,108,-31.5
46389,20200726,S08000030,"",All ages,d,Male,"",Planned,"",71,93,-23.7
46390,20200726,S08000031,"",Under 5,"",All,d,Planned,"",52,87,-40.2
46391,20200726,S08000031,"",5 - 14,"",All,d,Planned,"",28,77.5,-63.9
46392,20200726,S08000031,"",15 - 44,"",All,d,Planned,"",150,263,-43
46393,20200726,S08000031,"",45 - 64,"",All,d,Planned,"",197,373.5,-47.3
46394,20200726,S08000031,"",65 - 74,"",All,d,Planned,"",161,221.5,-27.3
46395,20200726,S08000031,"",75 - 84,"",All,d,Planned,"",118,182.5,-35.3
46396,20200726,S08000031,"",85 and over,"",All,d,Planned,"",49,88,-44.3
46397,20200726,S08000031,"",All ages,d,All,d,Planned,"",755,1293,-41.6
46398,20200726,S08000031,"",All ages,d,Female,"",Planned,"",383,662,-42.1
46399,20200726,S08000031,"",All ages,d,Male,"",Planned,"",354,614.5,-42.4
46400,20200726,S08000032,"",Under 5,"",All,d,Planned,"",70,81,-13.6
46401,20200726,S08000032,"",15 - 44,"",All,d,Planned,"",8,21,-61.9
46402,20200726,S08000032,"",45 - 64,"",All,d,Planned,"",22,61,-63.9
46403,20200726,S08000032,"",65 - 74,"",All,d,Planned,"",12,28,-57.1
46404,20200726,S08000032,"",75 - 84,"",All,d,Planned,"",9,27,-66.7
46405,20200726,S08000032,"",85 and over,"",All,d,Planned,"",6,7.5,-20
46406,20200726,S08000032,"",All ages,d,All,d,Planned,"",128,232,-44.8
46407,20200726,S08000032,"",All ages,d,Female,"",Planned,"",30,107,-72
46408,20200726,S08000032,"",All ages,d,Male,"",Planned,"",31,86.5,-64.2
46409,20200726,S92000003,d,Under 5,"",All,d,Planned,"",178,253.5,-29.8
46410,20200726,S92000003,d,5 - 14,"",All,d,Planned,"",73,164,-55.5
46411,20200726,S92000003,d,15 - 44,"",All,d,Planned,"",344,570,-39.6
46412,20200726,S92000003,d,45 - 64,"",All,d,Planned,"",581,1008.5,-42.4
46413,20200726,S92000003,d,65 - 74,"",All,d,Planned,"",492,718.5,-31.5
46414,20200726,S92000003,d,75 - 84,"",All,d,Planned,"",364,612.5,-40.6
46415,20200726,S92000003,d,85 and over,"",All,d,Planned,"",142,243.5,-41.7
46416,20200726,S92000003,d,All ages,d,All,d,Planned,"",2174,3570.5,-39.1
46417,20200726,S92000003,d,All ages,d,Female,"",Planned,"",1036,1793.5,-42.2
46418,20200726,S92000003,d,All ages,d,Male,"",Planned,"",1041,1704.5,-38.9
46419,20200726,NA,NA,15 - 44,"",All,d,Planned,"",22,16.5,33.3
46420,20200726,NA,NA,45 - 64,"",All,d,Planned,"",59,82,-28
46421,20200726,NA,NA,65 - 74,"",All,d,Planned,"",51,65.5,-22.1
46422,20200726,NA,NA,75 - 84,"",All,d,Planned,"",25,41.5,-39.8
46423,20200726,NA,NA,All ages,d,All,d,Planned,"",161,212.5,-24.2
46424,20200726,NA,NA,All ages,d,Female,"",Planned,"",62,97,-36.1
46425,20200726,NA,NA,All ages,d,Male,"",Planned,"",99,115.5,-14.3
46426,20200802,S08000015,"",Under 5,"",All,d,Planned,"",7,5.5,27.3
46427,20200802,S08000015,"",45 - 64,"",All,d,Planned,"",14,24,-41.7
46428,20200802,S08000015,"",65 - 74,"",All,d,Planned,"",11,26.5,-58.5
46429,20200802,S08000015,"",75 - 84,"",All,d,Planned,"",6,13.5,-55.6
46430,20200802,S08000015,"",All ages,d,All,d,Planned,"",46,86.5,-46.8
46431,20200802,S08000015,"",All ages,d,Female,"",Planned,"",16,41.5,-61.4
46432,20200802,S08000015,"",All ages,d,Male,"",Planned,"",26,42,-38.1
46433,20200802,S08000016,"",75 - 84,"",All,d,Planned,"",12,10.5,14.3
46434,20200802,S08000016,"",85 and over,"",All,d,Planned,"",6,7,-14.3
46435,20200802,S08000016,"",All ages,d,All,d,Planned,"",26,42.5,-38.8
46436,20200802,S08000016,"",All ages,d,Female,"",Planned,"",18,20,-10
46437,20200802,S08000016,"",All ages,d,Male,"",Planned,"",8,22,-63.6
46438,20200802,S08000017,"",Under 5,"",All,d,Planned,"",5,10.5,-52.4
46439,20200802,S08000017,"",15 - 44,"",All,d,Planned,"",7,3.5,100
46440,20200802,S08000017,"",45 - 64,"",All,d,Planned,"",12,9,33.3
46441,20200802,S08000017,"",65 - 74,"",All,d,Planned,"",15,23.5,-36.2
46442,20200802,S08000017,"",75 - 84,"",All,d,Planned,"",13,24.5,-46.9
46443,20200802,S08000017,"",85 and over,"",All,d,Planned,"",9,9,0
46444,20200802,S08000017,"",All ages,d,All,d,Planned,"",62,80.5,-23
46445,20200802,S08000017,"",All ages,d,Female,"",Planned,"",31,36.5,-15.1
46446,20200802,S08000017,"",All ages,d,Male,"",Planned,"",28,40,-30
46447,20200802,S08000019,"",Under 5,"",All,d,Planned,"",5,8,-37.5
46448,20200802,S08000019,"",5 - 14,"",All,d,Planned,"",13,5,160
46449,20200802,S08000019,"",15 - 44,"",All,d,Planned,"",17,23.5,-27.7
